Unit ID,Unit Visit Gkey,Complex Id,Facility Id,Yard Id,Category Id,Equipment Class,Container Length,Equipment type,Freight Kind,Destination,Unit Weight in kg,Verified Gross Mass (Kg),Reefer,OOG Unit,Hazardous Flag,Hazard UN Numbers,IMDG Code,Stow Code 1,Stow Code 2,Stow Code 3,Port of Discharge,Actual Inbound Carrier visit ID,Inbound Service,Actual Outbound Carrier visit ID,Outbound Service,Arrival Mode,Current Position,Visit State,Transit State,Time Out,Time In,Move Complete Time,Ctr From Position,Ctr To Position
ONEY6000996,3005569,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,14324.953414,14558.01288,No,No,Yes,2,4.1,,,,CNSHA,,,MSC180122,VS-PEB-11,TRUCK,V-MSC180122-666042,3DEPARTED,S70_DEPARTED,12/18/2025 06:30,12/17/2025 21:56,12/18/2025 02:42,Y-PEB-H16620C4,V-MSC180122-666042
GCXU6000001,3005570,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,16003.190091,16475.76507,No,No,No,,,,,,CNSHA,MSC180122,VS-PEB-11,MSC180122,VS-PEB-11,VESSEL,Y-PEB-D24480C4,IN_YARD,S40_YARD,12/18/2025 06:17,12/18/2025 02:43,12/18/2025 02:43,V-MSC180122-841245,Y-PEB-D24480C4
GCXU6000991,3005571,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,FCL,,25672.875565,25967.94408,No,No,No,,,,,,CNSHA,MSC180122,VS-PEB-11,MSC180122,VS-PEB-11,VESSEL,Y-PEB-D33546C2,IN_YARD,S40_YARD,12/18/2025 06:08,12/18/2025 02:43,12/18/2025 02:43,V-MSC180122-473876,Y-PEB-D33546C2
GCXU6001320,3005572,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft Reefer,MTL,,6003.192475,6430.57237,Yes,No,Yes,3,2.1,,,,SGSIN,MSC180122,VS-PEB-11,MSC180122,VS-PEB-11,VESSEL,Y-PEB-D40877C6,IN_YARD,S40_YARD,12/18/2025 11:39,12/18/2025 02:44,12/18/2025 02:44,V-MSC180122-243064,Y-PEB-D40877C6
HLCU6001321,3005573,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,26132.51423,26470.33846,No,No,No,,,,,,USLAX,MSC180122,VS-PEB-11,MSC180122,VS-PEB-11,VESSEL,Y-PEB-D13459C5,IN_YARD,S40_YARD,12/18/2025 09:56,12/18/2025 02:44,12/18/2025 02:44,V-MSC180122-285830,Y-PEB-D13459C5
ONEY6000678,3005574,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,FCL,,8165.873697,8390.60247,No,No,No,,,,,,NLRTM,,,MSC180122,VS-PEB-11,TRUCK,V-MSC180122-534207,3DEPARTED,S70_DEPARTED,12/18/2025 03:57,12/17/2025 23:00,12/18/2025 02:45,Y-PEB-F88532C1,V-MSC180122-534207
OOLU6001266,3005575,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,20556.487082,20630.74141,No,No,No,,,,,,CNNGB,MSC180122,VS-PEB-11,MSC180122,VS-PEB-11,VESSEL,Y-PEB-D49280C4,IN_YARD,S40_YARD,12/18/2025 09:38,12/18/2025 02:46,12/18/2025 02:46,V-MSC180122-114524,Y-PEB-D49280C4
MSCU6001261,3005576,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,3515.44014,3600.12586,No,No,No,,,,,,KRPUS,MSC180122,VS-PEB-11,MSC180122,VS-PEB-11,VESSEL,Y-PEB-D92048C1,IN_YARD,S40_YARD,12/18/2025 10:49,12/18/2025 02:46,12/18/2025 02:46,V-MSC180122-446505,Y-PEB-D92048C1
TRLU6000443,3005577,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,20105.431155,20319.45241,No,No,No,,,,,,CNSHA,,,MSC180122,VS-PEB-11,TRUCK,V-MSC180122-987673,3DEPARTED,S70_DEPARTED,12/18/2025 04:21,12/17/2025 22:01,12/18/2025 02:47,Y-PEB-G75740C3,V-MSC180122-987673
GCXU6000748,3005578,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,6424.794686,6886.67,No,No,No,,,,,,NLRTM,MSC180122,VS-PEB-11,MSC180122,VS-PEB-11,VESSEL,Y-PEB-D61195C3,IN_YARD,S40_YARD,12/18/2025 06:35,12/18/2025 02:47,12/18/2025 02:47,V-MSC180122-198604,Y-PEB-D61195C3
ONEY6001066,3005579,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft Reefer,FCL,,29108.401844,29559.5506,Yes,No,No,,,,,,SGSIN,,,MSC180122,VS-PEB-11,TRUCK,Y-PEB-D64048C5,IN_YARD,S40_YARD,12/18/2025 04:38,12/18/2025 01:25,12/18/2025 02:48,Y-PEB-D67959C1,Y-PEB-D64048C5
MAEU6001286,3005580,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft Reefer,MTY,,14032.414531,14519.96419,Yes,No,No,,,,,,KRPUS,,,MSC180122,VS-PEB-11,TRUCK,V-MSC180122-659341,3DEPARTED,S70_DEPARTED,12/18/2025 05:41,12/17/2025 22:22,12/18/2025 02:49,Y-PEB-C26147C2,V-MSC180122-659341
MSCU6000213,3005581,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTL,,31781.764836,,No,No,Yes,5,6.1,,,,NLRTM,,,MSC180122,VS-PEB-11,TRUCK,V-MSC180122-466898,3DEPARTED,S70_DEPARTED,12/18/2025 04:06,12/18/2025 00:46,12/18/2025 02:49,Y-PEB-F73484C4,V-MSC180122-466898
TRLU6000845,3005582,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,13483.13886,13954.93021,No,No,Yes,1,1.1,,,,INMAA,,,MSC180122,VS-PEB-11,TRUCK,V-MSC180122-126224,3DEPARTED,S70_DEPARTED,12/18/2025 03:59,12/17/2025 23:56,12/18/2025 02:50,Y-PEB-H89889C1,V-MSC180122-126224
MAEU6000711,3005583,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,27526.751896,27646.19788,No,No,No,,,,,,CNSHA,,,MSC180122,VS-PEB-11,TRUCK,V-MSC180122-503102,3DEPARTED,S70_DEPARTED,12/18/2025 06:44,12/18/2025 00:10,12/18/2025 02:50,Y-PEB-F87562C2,V-MSC180122-503102
MSCU6000843,3005584,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,2614.603899,3102.48654,No,No,No,,,,,,CNSHA,,,MSC180122,VS-PEB-11,TRUCK,V-MSC180122-984068,3DEPARTED,S70_DEPARTED,12/18/2025 05:03,12/18/2025 00:33,12/18/2025 02:51,Y-PEB-F50520C4,V-MSC180122-984068
HLCU6001322,3005585,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,15644.511063,15779.76613,No,No,No,,,,,,USLAX,MSC180122,VS-PEB-11,MSC180122,VS-PEB-11,VESSEL,Y-PEB-D45135C4,IN_YARD,S40_YARD,12/18/2025 07:45,12/18/2025 02:51,12/18/2025 02:51,V-MSC180122-780394,Y-PEB-D45135C4
CMAU6001227,3005586,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,27905.904462,28170.07106,No,No,No,,,,,,KRPUS,,,MSC180122,VS-PEB-11,TRUCK,V-MSC180122-650748,3DEPARTED,S70_DEPARTED,12/18/2025 03:53,12/17/2025 23:48,12/18/2025 02:52,Y-PEB-A72866C3,V-MSC180122-650748
OOLU6001279,3005587,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft Reefer,MTL,,27201.659978,27471.65967,Yes,No,No,,,,,,INMAA,,,MSC180122,VS-PEB-11,TRUCK,V-MSC180122-579959,3DEPARTED,S70_DEPARTED,12/18/2025 04:13,12/18/2025 00:20,12/18/2025 02:52,Y-PEB-D55860C6,V-MSC180122-579959
GCXU6000075,3005588,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft Reefer,MTL,,8101.37752,8507.28287,Yes,No,No,,,,,,JPYOK,,,MSC180122,VS-PEB-11,TRUCK,Y-PEB-H83876C5,IN_YARD,S40_YARD,12/18/2025 08:20,12/17/2025 23:55,12/18/2025 02:53,Y-PEB-G61163C5,Y-PEB-H83876C5
OOLU6001323,3005589,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,4370.622182,4702.67486,No,No,No,,,,,,INMAA,MSC180122,VS-PEB-11,MSC180122,VS-PEB-11,VESSEL,Y-PEB-D60874C1,IN_YARD,S40_YARD,12/18/2025 07:06,12/18/2025 02:54,12/18/2025 02:54,V-MSC180122-745979,Y-PEB-D60874C1
CMAU6000616,3005590,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,25484.703503,,No,No,No,,,,,,CNNGB,,,MSC180122,VS-PEB-11,TRUCK,V-MSC180122-453435,3DEPARTED,S70_DEPARTED,12/18/2025 03:57,12/18/2025 01:21,12/18/2025 02:54,Y-PEB-G35711C2,V-MSC180122-453435
GCXU6000695,3005591,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,28523.824346,28752.04064,No,No,No,,,,,,JPYOK,MSC180122,VS-PEB-11,MSC180122,VS-PEB-11,VESSEL,Y-PEB-D60819C4,IN_YARD,S40_YARD,12/18/2025 10:45,12/18/2025 02:55,12/18/2025 02:55,V-MSC180122-980836,Y-PEB-D60819C4
CMAU6000949,3005592,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,16320.54262,16462.14799,No,No,No,,,,,,USLAX,MSC180122,VS-PEB-11,MSC180122,VS-PEB-11,VESSEL,Y-PEB-D87026C2,IN_YARD,S40_YARD,12/18/2025 11:13,12/18/2025 02:55,12/18/2025 02:55,V-MSC180122-381128,Y-PEB-D87026C2
MAEU6001037,3005593,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,16321.056669,16481.11278,No,No,No,,,,,,USLAX,,,MSC180122,VS-PEB-11,TRUCK,V-MSC180122-940150,3DEPARTED,S70_DEPARTED,12/18/2025 04:09,12/17/2025 22:27,12/18/2025 02:56,Y-PEB-C68775C5,V-MSC180122-940150
HLCU6001324,3005594,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,22062.726188,,No,No,No,,,,,,USLAX,MSC180122,VS-PEB-11,MSC180122,VS-PEB-11,VESSEL,Y-PEB-D59356C3,IN_YARD,S40_YARD,12/18/2025 08:12,12/18/2025 02:57,12/18/2025 02:57,V-MSC180122-290131,Y-PEB-D59356C3
OOLU6001208,3005595,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,20167.707431,20462.77816,No,No,No,,,,,,JPYOK,,,MSC180122,VS-PEB-11,TRUCK,Y-PEB-D18934C5,IN_YARD,S40_YARD,12/18/2025 07:20,12/18/2025 01:30,12/18/2025 02:57,Y-PEB-G91279C3,Y-PEB-D18934C5
GCXU6000231,3005596,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube Reefer,MTY,,27755.707747,27827.42397,Yes,No,No,,,,,,SGSIN,,,MSC180122,VS-PEB-11,TRUCK,V-MSC180122-881704,3DEPARTED,S70_DEPARTED,12/18/2025 05:02,12/17/2025 22:50,12/18/2025 02:58,Y-PEB-A19285C6,V-MSC180122-881704
TRLU6000095,3005597,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,31762.35639,31822.5278,No,No,No,,,,,,SGSIN,,,MSC180122,VS-PEB-11,TRUCK,V-MSC180122-165592,3DEPARTED,S70_DEPARTED,12/18/2025 04:09,12/18/2025 01:24,12/18/2025 02:58,Y-PEB-D81187C6,V-MSC180122-165592
MSCU6000843,3005598,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube Reefer,MTL,,14053.706765,14199.22104,Yes,Yes,No,,,,,,KRPUS,MSC180122,VS-PEB-11,MSC180122,VS-PEB-11,VESSEL,Y-PEB-H15223C2,IN_YARD,S40_YARD,12/18/2025 11:18,12/18/2025 02:59,12/18/2025 02:59,V-MSC180122-428561,Y-PEB-H15223C2
HLCU6000034,3005599,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,18391.102846,18462.69511,No,No,No,,,,,,JPYOK,,,MSC180122,VS-PEB-11,TRUCK,V-MSC180122-581449,3DEPARTED,S70_DEPARTED,12/18/2025 04:26,12/18/2025 01:19,12/18/2025 03:00,Y-PEB-F74842C1,V-MSC180122-581449
TRLU6001325,3005600,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,4900.991832,5106.30399,No,No,No,,,,,,USLAX,MSC180122,VS-PEB-11,MSC180122,VS-PEB-11,VESSEL,Y-PEB-H41924C2,IN_YARD,S40_YARD,12/18/2025 11:39,12/18/2025 03:00,12/18/2025 03:00,V-MSC180122-604181,Y-PEB-H41924C2
ONEY6000569,3005601,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,28897.598034,29028.47745,No,No,No,,,,,,KRPUS,,,MSC180122,VS-PEB-11,TRUCK,Y-PEB-D55567C3,IN_YARD,S40_YARD,12/18/2025 04:49,12/18/2025 01:36,12/18/2025 03:01,Y-PEB-C27746C5,Y-PEB-D55567C3
MAEU6001190,3005602,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTL,,4689.421246,4955.47314,No,No,No,,,,,,INMAA,,,MSC180122,VS-PEB-11,TRUCK,V-MSC180122-423223,3DEPARTED,S70_DEPARTED,12/18/2025 04:26,12/17/2025 23:39,12/18/2025 03:01,Y-PEB-F59466C2,V-MSC180122-423223
TRLU6000803,3005603,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,17739.883638,17940.16368,No,No,No,,,,,,USLAX,MSC180122,VS-PEB-11,MSC180122,VS-PEB-11,VESSEL,Y-PEB-H46936C4,IN_YARD,S40_YARD,12/18/2025 06:22,12/18/2025 03:02,12/18/2025 03:02,V-MSC180122-474211,Y-PEB-H46936C4
MSCU6000608,3005604,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube Reefer,FCL,,20500.889511,20769.00771,Yes,No,No,,,,,,NLRTM,,,MSC180122,VS-PEB-11,TRUCK,V-MSC180122-633308,3DEPARTED,S70_DEPARTED,12/18/2025 06:09,12/17/2025 23:53,12/18/2025 03:02,Y-PEB-G41973C3,V-MSC180122-633308
TRLU6000443,3005605,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,23353.751312,23621.51156,No,No,No,,,,,,INMAA,MSC180122,VS-PEB-11,MSC180122,VS-PEB-11,VESSEL,Y-PEB-H17094C1,IN_YARD,S40_YARD,12/18/2025 09:36,12/18/2025 03:03,12/18/2025 03:03,V-MSC180122-632206,Y-PEB-H17094C1
GCXU6000493,3005606,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,15617.035094,15796.24943,No,No,No,,,,,,SGSIN,MSC180122,VS-PEB-11,MSC180122,VS-PEB-11,VESSEL,Y-PEB-H78719C1,IN_YARD,S40_YARD,12/18/2025 08:55,12/18/2025 03:03,12/18/2025 03:03,V-MSC180122-794058,Y-PEB-H78719C1
MSCU6000608,3005993,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,29536.175185,29654.93304,No,No,No,,,,,,JPYOK,MSC180013,VS-PEB-02,MSC180013,VS-PEB-02,VESSEL,Y-PEB-H78713C5,IN_YARD,S40_YARD,12/18/2025 14:10,12/18/2025 10:30,12/18/2025 10:30,V-MSC180013-678030,Y-PEB-H78713C5
MAEU6001373,3005994,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,7720.10039,7916.62792,No,No,No,,,,,,SGSIN,MSC180013,VS-PEB-02,MSC180013,VS-PEB-02,VESSEL,Y-PEB-H92031C1,IN_YARD,S40_YARD,12/18/2025 18:08,12/18/2025 10:30,12/18/2025 10:30,V-MSC180013-403495,Y-PEB-H92031C1
HLCU6000591,3005995,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,18549.4248,18867.05475,No,No,No,,,,,,INMAA,MSC180013,VS-PEB-02,MSC180013,VS-PEB-02,VESSEL,Y-PEB-H78854C6,IN_YARD,S40_YARD,12/18/2025 19:06,12/18/2025 10:31,12/18/2025 10:31,V-MSC180013-109852,Y-PEB-H78854C6
ONEY6000972,3005996,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,30500.127974,30768.5149,No,No,No,,,,,,USLAX,MSC180013,VS-PEB-02,MSC180013,VS-PEB-02,VESSEL,Y-PEB-H53879C3,IN_YARD,S40_YARD,12/18/2025 14:48,12/18/2025 10:32,12/18/2025 10:32,V-MSC180013-718839,Y-PEB-H53879C3
ONEY6000457,3005997,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,3273.634614,3376.47928,No,Yes,No,,,,,,NLRTM,,,MSC180013,VS-PEB-02,TRUCK,Y-PEB-C72055C4,IN_YARD,S40_YARD,12/18/2025 13:22,12/18/2025 09:18,12/18/2025 10:32,Y-PEB-G21049C2,Y-PEB-C72055C4
MSCU6000557,3005998,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,6268.780838,6700.17973,No,No,Yes,7,4.1,,,,SGSIN,,,MSC180013,VS-PEB-02,TRUCK,V-MSC180013-637720,3DEPARTED,S70_DEPARTED,12/18/2025 12:51,12/18/2025 05:43,12/18/2025 10:33,Y-PEB-G78457C3,V-MSC180013-637720
MSCU6000210,3005999,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,26047.806825,26449.25259,No,No,No,,,,,,KRPUS,,,MSC180013,VS-PEB-02,TRUCK,V-MSC180013-553733,3DEPARTED,S70_DEPARTED,12/18/2025 13:19,12/18/2025 07:24,12/18/2025 10:34,Y-PEB-C85462C5,V-MSC180013-553733
HLCU6001185,3006000,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,30652.309679,30904.4601,No,No,No,,,,,,CNNGB,,,MSC180013,VS-PEB-02,TRUCK,V-MSC180013-163548,3DEPARTED,S70_DEPARTED,12/18/2025 13:42,12/18/2025 08:47,12/18/2025 10:34,Y-PEB-C81981C6,V-MSC180013-163548
HLCU6000186,3006001,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,9527.771766,9757.30656,No,No,No,,,,,,NLRTM,,,MSC180013,VS-PEB-02,TRUCK,V-MSC180013-863995,3DEPARTED,S70_DEPARTED,12/18/2025 12:30,12/18/2025 05:40,12/18/2025 10:35,Y-PEB-A24973C3,V-MSC180013-863995
MAEU6000348,3006002,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,21127.394054,,No,No,No,,,,,,INMAA,,,MSC180013,VS-PEB-02,TRUCK,V-MSC180013-482180,3DEPARTED,S70_DEPARTED,12/18/2025 14:15,12/18/2025 08:27,12/18/2025 10:36,Y-PEB-F37074C1,V-MSC180013-482180
OOLU6001043,3006003,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,18818.798363,19110.8357,No,No,No,,,,,,INMAA,MSC180013,VS-PEB-02,MSC180013,VS-PEB-02,VESSEL,Y-PEB-H27691C5,IN_YARD,S40_YARD,12/18/2025 18:45,12/18/2025 10:36,12/18/2025 10:36,V-MSC180013-302452,Y-PEB-H27691C5
HLCU6000464,3006004,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,FCL,,31172.466273,31605.47696,No,No,No,,,,,,USLAX,MSC180013,VS-PEB-02,MSC180013,VS-PEB-02,VESSEL,Y-PEB-H29722C4,IN_YARD,S40_YARD,12/18/2025 18:37,12/18/2025 10:37,12/18/2025 10:37,V-MSC180013-728255,Y-PEB-H29722C4
MAEU6000684,3006005,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,23471.523346,23938.28386,No,No,Yes,6,6.1,,,,CNNGB,,,MSC180013,VS-PEB-02,TRUCK,V-MSC180013-954887,3DEPARTED,S70_DEPARTED,12/18/2025 13:32,12/18/2025 08:50,12/18/2025 10:37,Y-PEB-A88685C5,V-MSC180013-954887
CMAU6000620,3006006,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,2823.497694,3123.03341,No,No,No,,,,,,INMAA,MSC180013,VS-PEB-02,MSC180013,VS-PEB-02,VESSEL,Y-PEB-H35645C3,IN_YARD,S40_YARD,12/18/2025 14:14,12/18/2025 10:38,12/18/2025 10:38,V-MSC180013-559531,Y-PEB-H35645C3
TRLU6000322,3006490,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,12229.55438,12635.18786,No,No,Yes,2,4.1,,,,JPYOK,,,8YF180050,VS-PEB-05,TRUCK,Y-PEB-D92863C1,IN_YARD,S40_YARD,12/18/2025 12:41,12/18/2025 08:30,12/18/2025 10:38,Y-PEB-C22498C4,Y-PEB-D92863C1
OOLU6000984,3006491,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTL,,2464.225352,2743.68467,No,No,No,,,,,,NLRTM,,,8YF180050,VS-PEB-05,TRUCK,V-8YF180050-145999,3DEPARTED,S70_DEPARTED,12/18/2025 14:18,12/18/2025 05:52,12/18/2025 10:38,Y-PEB-D79466C3,V-8YF180050-145999
OOLU6001374,3006007,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,27724.678529,27873.08488,No,No,No,,,,,,USLAX,MSC180013,VS-PEB-02,MSC180013,VS-PEB-02,VESSEL,Y-PEB-H97226C3,IN_YARD,S40_YARD,12/18/2025 13:42,12/18/2025 10:39,12/18/2025 10:39,V-MSC180013-594894,Y-PEB-H97226C3
MAEU6000939,3006008,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,10414.894464,10883.03739,No,No,No,,,,,,USLAX,MSC180013,VS-PEB-02,MSC180013,VS-PEB-02,VESSEL,Y-PEB-H72859C3,IN_YARD,S40_YARD,12/18/2025 16:37,12/18/2025 10:39,12/18/2025 10:39,V-MSC180013-104007,Y-PEB-H72859C3
MSCU6000302,3006492,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,14062.505216,14407.60484,No,No,Yes,4,3,,,,KRPUS,8YF180050,VS-PEB-05,8YF180050,VS-PEB-05,VESSEL,Y-PEB-G11249C5,IN_YARD,S40_YARD,12/18/2025 16:59,12/18/2025 10:39,12/18/2025 10:39,V-8YF180050-725742,Y-PEB-G11249C5
ONEY6000155,3006493,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,31023.658239,31288.57341,No,No,No,,,,,,SGSIN,,,8YF180050,VS-PEB-05,TRUCK,V-8YF180050-676758,3DEPARTED,S70_DEPARTED,12/18/2025 13:19,12/18/2025 08:15,12/18/2025 10:39,Y-PEB-A44810C2,V-8YF180050-676758
MSCU6000369,3006494,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube Reefer,MTY,,8526.785144,8979.16019,Yes,No,Yes,9,5.1,,,,JPYOK,8YF180050,VS-PEB-05,8YF180050,VS-PEB-05,VESSEL,Y-PEB-G33119C2,IN_YARD,S40_YARD,12/18/2025 18:36,12/18/2025 10:39,12/18/2025 10:39,V-8YF180050-193764,Y-PEB-G33119C2
MSCU6000765,3006009,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,19988.405818,20467.70196,No,No,No,,,,,,INMAA,,,MSC180013,VS-PEB-02,TRUCK,V-MSC180013-446811,3DEPARTED,S70_DEPARTED,12/18/2025 12:47,12/18/2025 05:42,12/18/2025 10:40,Y-PEB-D91864C2,V-MSC180013-446811
OOLU6000630,3006495,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,7865.633342,8251.70344,No,No,Yes,9,6.1,,,,JPYOK,,,8YF180050,VS-PEB-05,TRUCK,V-8YF180050-923978,3DEPARTED,S70_DEPARTED,12/18/2025 13:27,12/18/2025 07:10,12/18/2025 10:40,Y-PEB-F13866C6,V-8YF180050-923978
GCXU6001075,3006496,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,10563.12113,10906.79611,No,No,No,,,,,,USLAX,,,8YF180050,VS-PEB-05,TRUCK,V-8YF180050-596907,3DEPARTED,S70_DEPARTED,12/18/2025 13:36,12/18/2025 08:23,12/18/2025 10:40,Y-PEB-H73650C3,V-8YF180050-596907
ONEY6001332,3006010,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,29247.92588,29528.22193,No,No,No,,,,,,NLRTM,MSC180013,VS-PEB-02,MSC180013,VS-PEB-02,VESSEL,Y-PEB-H67616C4,IN_YARD,S40_YARD,12/18/2025 15:51,12/18/2025 10:41,12/18/2025 10:41,V-MSC180013-835762,Y-PEB-H67616C4
MSCU6000829,3006011,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,31334.520854,,No,No,No,,,,,,NLRTM,,,MSC180013,VS-PEB-02,TRUCK,V-MSC180013-448791,3DEPARTED,S70_DEPARTED,12/18/2025 14:04,12/18/2025 06:12,12/18/2025 10:41,Y-PEB-C65119C3,V-MSC180013-448791
HLCU6000237,3006497,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,31023.156988,31099.36225,No,No,No,,,,,,SGSIN,,,8YF180050,VS-PEB-05,TRUCK,V-8YF180050-745222,3DEPARTED,S70_DEPARTED,12/18/2025 12:06,12/18/2025 06:54,12/18/2025 10:41,Y-PEB-F89187C5,V-8YF180050-745222
ONEY6000847,3006498,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,26520.102298,26802.92373,No,No,No,,,,,,SGSIN,,,8YF180050,VS-PEB-05,TRUCK,V-8YF180050-307551,3DEPARTED,S70_DEPARTED,12/18/2025 12:35,12/18/2025 09:39,12/18/2025 10:41,Y-PEB-C63394C3,V-8YF180050-307551
ONEY6000457,3006012,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,18694.441775,18820.87283,No,No,No,,,,,,NLRTM,,,MSC180013,VS-PEB-02,TRUCK,V-MSC180013-104955,3DEPARTED,S70_DEPARTED,12/18/2025 11:42,12/18/2025 07:09,12/18/2025 10:42,Y-PEB-F85970C3,V-MSC180013-104955
OOLU6000894,3006013,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,9813.672922,10026.56433,No,No,No,,,,,,CNSHA,,,MSC180013,VS-PEB-02,TRUCK,V-MSC180013-133937,3DEPARTED,S70_DEPARTED,12/18/2025 13:45,12/18/2025 06:05,12/18/2025 10:42,Y-PEB-H90365C4,V-MSC180013-133937
